time, px, py, pz, qx, qy, qz, qw
4.65985, 0.524864, -0.545609, 1.53801, 0.00233325, -0.0360161, 0.685907, 0.726794
4.68022, 0.524543, -0.545866, 1.53826, 0.00117822, -0.0369799, 0.685788, 0.72686
4.70032, 0.524272, -0.546108, 1.53881, 0.00161989, -0.0368411, 0.685588, 0.727055
4.71959, 0.524087, -0.546456, 1.53944, 0.000870904, -0.0371503, 0.685439, 0.727181
4.7399, 0.523588, -0.546695, 1.53997, 0.00170594, -0.0370349, 0.685165, 0.727443
4.76021, 0.523054, -0.546962, 1.54045, 0.00227955, -0.0369531, 0.685278, 0.72734
4.78026, 0.522815, -0.54734, 1.5409, 0.00134392, -0.0372838, 0.685363, 0.727245
4.80029, 0.522459, -0.547492, 1.54182, 0.00249258, -0.0381209, 0.685594, 0.726981
4.81952, 0.522183, -0.547983, 1.54248, 0.00149774, -0.0385078, 0.68574, 0.726825
4.84034, 0.521734, -0.548174, 1.54309, 0.00222787, -0.0380026, 0.685842, 0.726754
4.85999, 0.521206, -0.548569, 1.54353, 0.00322966, -0.0359935, 0.685753, 0.726937
4.88047, 0.520852, -0.549012, 1.54419, 0.00289844, -0.0355626, 0.685924, 0.726798
4.9001, 0.52054, -0.549457, 1.5448, 0.00267882, -0.034975, 0.686154, 0.72661
4.91944, 0.520316, -0.549756, 1.54542, 0.00168948, -0.0356923, 0.686253, 0.726485
4.93944, 0.520086, -0.550105, 1.54617, 0.000626035, -0.0372317, 0.68621, 0.72645
4.95956, 0.519725, -0.550422, 1.54701, 0.00200035, -0.0369055, 0.686101, 0.726567
4.97954, 0.51933, -0.550924, 1.54759, 0.00212825, -0.0358831, 0.686237, 0.726489
4.99957, 0.518854, -0.551061, 1.54821, 0.00348597, -0.0359684, 0.686476, 0.726254
5.01954, 0.518588, -0.551474, 1.54884, 0.0026849, -0.0362672, 0.686633, 0.726094
5.03957, 0.518484, -0.551863, 1.54957, 0.000553288, -0.0369485, 0.686915, 0.725797
5.05957, 0.518223, -0.552269, 1.54992, -0.00012376, -0.0362542, 0.686867, 0.725878
5.07941, 0.517778, -0.552531, 1.55029, 0.000116405, -0.035943, 0.686976, 0.725791
5.09961, 0.517259, -0.552886, 1.55068, 0.00130548, -0.0349281, 0.687149, 0.725675
5.11974, 0.517043, -0.553175, 1.55138, 0.00221198, -0.0348143, 0.687159, 0.725669
5.13973, 0.516879, -0.553535, 1.5519, 0.00063502, -0.0357923, 0.687229, 0.725559
5.15976, 0.516426, -0.553673, 1.55232, 0.00118465, -0.0354028, 0.687291, 0.725518
5.17953, 0.516217, -0.554126, 1.55293, 0.00028104, -0.0357169, 0.687149, 0.725638
5.20029, 0.516062, -0.554356, 1.55375, 0.000614984, -0.0366132, 0.687106, 0.725634
5.21966, 0.515498, -0.554673, 1.55402, 0.000813924, -0.0358883, 0.68711, 0.725666
5.24038, 0.515026, -0.554867, 1.55453, 0.000492343, -0.0362732, 0.687137, 0.725621
5.26036, 0.514883, -0.555161, 1.55536, 0.000455106, -0.0370518, 0.687059, 0.725656
5.28039, 0.514705, -0.555528, 1.55599, -0.000266292, -0.0374283, 0.68719, 0.725513
5.30042, 0.514106, -0.555585, 1.55653, 0.000798952, -0.0375168, 0.687392, 0.725317
5.31961, 0.513586, -0.555808, 1.55724, 0.00144848, -0.0371534, 0.687402, 0.725325
5.33941, 0.513218, -0.556198, 1.55797, 0.001328, -0.0361316, 0.68739, 0.725388
5.36029, 0.512689, -0.55641, 1.55872, 0.00174614, -0.0356223, 0.687241, 0.725553
5.38035, 0.512237, -0.556629, 1.55951, 0.000833032, -0.0370952, 0.686943, 0.725764
5.40001, 0.511924, -0.556922, 1.56039, 0.000866907, -0.0378881, 0.686665, 0.725985
5.41963, 0.511471, -0.557099, 1.56151, 0.00156672, -0.0382488, 0.686774, 0.725862
5.43944, 0.510865, -0.557525, 1.56227, 0.00164426, -0.0373568, 0.686889, 0.7258
5.45982, 0.510225, -0.557589, 1.56326, 0.00281004, -0.0377688, 0.687089, 0.725585
5.48036, 0.509724, -0.55791, 1.56426, 0.00186231, -0.0378847, 0.687399, 0.725289
5.50037, 0.509277, -0.558201, 1.56536, 0.00178393, -0.0373198, 0.687247, 0.725462
5.51944, 0.508798, -0.55845, 1.5662, 0.0012413, -0.0375537, 0.687149, 0.725544
5.53991, 0.508119, -0.558645, 1.56702, 0.00189049, -0.0372213, 0.687112, 0.725595
5.56013, 0.507514, -0.558955, 1.56813, 0.00288411, -0.0366162, 0.687186, 0.725553
5.58034, 0.507088, -0.559382, 1.56923, 0.00239141, -0.0365103, 0.686966, 0.725768
5.59967, 0.506394, -0.559592, 1.57016, 0.00190013, -0.0365487, 0.687059, 0.72568
5.61963, 0.505766, -0.559871, 1.57115, 0.00215512, -0.0359128, 0.687053, 0.725716
5.64008, 0.505416, -0.560282, 1.57237, 0.00150726, -0.0364055, 0.687043, 0.725703
